,MS SubClass,MS Zoning_string,Lot Frontage,Lot Area,Street_string,Lot Shape_string,Land Contour_string,Utilities_string,Lot Config_string,Land Slope_string,Neighborhood_string,Condition 1_string,Condition 2_string,Bldg Type_string,House Style_string,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style_string,Roof Matl_string,Exterior 1st_string,Exterior 2nd_string,Mas Vnr Type_string,Mas Vnr Area,Exter Qual,Exter Cond,Foundation_string,Bsmt Qual,Bsmt Cond,Bsmt Exposure_string,BsmtFin Type 1_string,BsmtFin SF 1,BsmtFin Type 2_string,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating_string,Heating QC,Central Air_string,Electrical_string,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional_string,Fireplaces,Fireplace Qu_string,Garage Type_string,Garage Yr Blt,Garage Finish_string,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive_string,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC_string,Misc Val,Mo Sold,Yr Sold,Sale Type_string,SalePrice,Remodeled,total_square_feet,Garage_combined
71,20,5,0,23730,1,1,3,0,4,0,14,2,2,0,2,7,5,3984016,3988009,1,1,8,8,1,668,4,3,2,5,3,2,2,700,6,0,1140,1840,0,5,1,4,2032,0,0,2032,1,0,3,0,3,1,4,7,7,0,3,1,3984016,0,3,786,3,3,2,0,46,192,0,0,0,3,0,9,4032064,8,300000,1,5758,84548787552
72,20,5,79,8910,1,3,3,0,0,0,15,2,2,0,2,6,6,3837681,3837681,3,1,3,3,2,0,3,3,1,3,3,2,0,655,6,0,0,655,0,5,1,4,1194,0,0,1194,0,1,1,0,3,1,3,6,7,1,1,3,3818116,0,2,539,3,3,2,0,0,192,0,0,0,3,0,7,4024036,8,159500,0,2504,37043361432
73,160,6,24,2522,1,3,3,0,4,0,7,2,2,3,5,7,5,4016016,4016016,1,1,12,12,3,50,4,3,2,4,3,4,6,0,6,0,970,970,0,5,1,4,970,739,0,1709,0,0,2,0,3,1,4,7,0,0,3,5,4016016,3,2,380,3,3,2,0,40,0,0,0,0,3,0,4,4024036,8,137500,0,3689,27469549440
74,20,5,73,8688,1,3,3,0,4,0,24,2,2,0,2,7,5,4020025,4020025,1,1,12,12,1,228,4,3,2,4,3,0,6,0,6,0,1616,1616,0,5,1,4,1616,0,0,1616,0,0,2,0,3,1,4,7,7,0,3,1,4020025,2,3,834,3,3,2,208,59,0,0,0,0,3,0,4,4024036,8,232000,0,5115,90522922950
75,30,6,0,6291,0,0,3,0,4,0,11,7,2,0,2,6,6,3724900,3802500,1,1,11,14,2,0,4,4,0,3,3,4,6,0,6,0,768,768,0,3,1,4,768,0,0,768,0,0,1,0,1,1,3,4,7,0,3,5,3724900,3,2,440,3,3,0,0,0,84,0,0,0,3,0,7,4032064,8,93850,1,2304,29501208000
76,30,5,0,17529,1,3,3,0,4,0,22,2,2,0,2,5,5,3701776,3802500,1,1,3,13,3,65,3,3,0,3,3,4,6,0,6,0,872,872,0,2,0,1,872,0,0,872,0,0,1,0,2,1,2,5,4,1,2,5,3701776,3,1,322,2,2,0,0,0,116,0,0,0,3,0,4,4024036,8,105000,1,2616,4767887488
77,30,6,60,6324,1,0,3,0,4,0,3,1,7,0,2,4,6,3713329,3802500,1,1,8,8,2,0,3,3,0,3,3,4,6,0,6,0,520,520,0,2,0,4,520,0,0,520,0,0,1,0,1,1,2,4,7,0,3,5,3686400,3,1,240,2,3,2,49,0,87,0,0,0,3,0,5,4032064,8,68500,1,1609,5308416000
78,90,5,80,11600,1,3,3,0,0,0,15,1,2,2,5,5,5,3841600,3841600,1,1,8,8,1,361,3,3,1,3,3,4,5,443,6,0,662,1105,0,3,1,0,1105,1169,0,2274,0,0,2,0,5,2,3,12,7,0,3,5,3841600,3,2,480,3,3,2,0,0,0,0,0,0,3,0,1,4040100,8,154300,0,4484,33191424000
79,50,6,50,7288,1,3,3,0,4,0,11,0,2,0,0,5,7,3705625,4012009,1,1,12,12,2,0,4,4,0,3,1,4,6,0,6,0,936,936,0,5,1,4,936,665,0,1601,0,0,2,0,3,1,3,6,7,0,3,6,0,1,0,0,0,0,0,0,0,0,176,0,0,3,0,9,4028049,8,129850,1,3473,0
80,70,6,35,4571,1,3,3,0,4,0,20,2,2,0,5,5,7,3648100,3802500,1,1,8,8,2,0,3,3,0,3,3,4,1,168,6,0,448,616,0,5,1,4,616,616,0,1232,0,0,1,0,3,1,3,6,7,0,3,5,3686400,3,2,480,2,2,2,280,0,143,0,0,0,3,0,6,4028049,8,114000,1,2744,14155776000
81,20,5,63,17423,1,0,3,0,1,0,25,2,2,0,2,9,5,4032064,4036081,3,1,12,12,3,748,5,3,2,5,3,4,2,1904,6,0,312,2216,0,5,1,4,2234,0,0,2234,1,0,2,0,1,1,5,9,7,1,2,1,4036081,0,3,1166,3,3,2,0,60,0,0,0,0,3,0,7,4036081,6,501837,1,6726,127063902042
82,50,6,100,12665,1,0,3,0,4,0,20,0,2,0,0,5,8,3667225,3802500,1,1,13,13,2,0,3,3,0,3,3,2,6,0,6,0,876,876,0,4,1,4,876,540,0,1416,0,0,1,1,4,1,3,7,7,1,2,5,3798601,3,3,720,3,3,2,418,0,194,0,0,0,3,0,6,4032064,8,153900,1,3586,73844803440
83,20,5,60,9000,1,3,3,0,2,0,15,2,2,0,2,4,7,3884841,4024036,1,1,12,12,2,0,3,4,1,3,3,4,0,240,6,0,624,864,0,4,1,4,864,0,0,864,0,0,1,0,3,1,3,5,7,0,3,5,3944196,3,2,576,3,3,2,200,0,0,0,0,0,3,0,7,4036081,8,130000,1,2792,40893424128
84,120,6,32,4500,1,3,3,0,2,0,14,2,2,4,2,6,5,3988009,3988009,3,1,12,12,1,197,3,3,2,5,3,4,2,864,6,0,325,1189,0,5,1,4,1189,0,0,1189,1,0,2,0,2,1,3,4,7,0,3,1,3988009,2,2,392,3,3,2,0,122,0,0,0,0,3,0,4,4032064,8,160500,0,3689,28139391504
85,120,5,48,6373,1,3,3,0,4,0,19,2,2,4,2,9,5,4024036,4024036,3,1,8,8,1,572,5,3,2,5,4,4,2,415,6,0,1251,1666,0,5,1,4,1666,0,0,1666,1,0,2,0,2,1,4,6,7,1,2,1,4024036,2,2,575,3,3,2,228,75,0,0,0,0,3,0,6,4024036,6,310090,0,5301,41648772600
86,20,5,67,10083,1,3,3,0,4,0,23,2,2,0,2,7,5,4012009,4012009,1,1,12,12,2,0,4,3,2,4,3,4,2,833,6,0,343,1176,0,5,1,4,1200,0,0,1200,1,0,2,0,2,1,4,5,7,0,3,1,4012009,2,2,555,3,3,2,0,41,0,0,0,0,3,0,8,4036081,8,184900,0,3593,40079969910
87,20,5,70,13300,1,3,3,0,4,0,15,2,2,0,2,5,7,3825936,4000000,3,1,13,13,2,0,3,3,1,4,3,4,5,377,6,0,551,928,0,3,1,4,928,0,0,928,0,0,1,0,2,1,3,4,7,0,3,1,3825936,3,1,252,3,3,2,261,0,156,0,0,0,3,0,6,4028049,8,132000,1,3045,8677222848
88,20,5,80,9600,1,3,3,0,4,0,17,1,2,0,2,5,5,3876961,3876961,1,1,6,6,1,128,3,3,1,4,3,2,0,553,5,147,588,1288,0,3,1,4,1336,0,0,1336,0,1,2,0,3,1,3,6,7,1,1,1,3876961,2,2,502,3,3,2,312,11,0,0,0,0,3,650,8,4036081,8,163000,0,4235,35032219596
89,160,2,30,3215,1,3,3,0,4,0,24,2,2,4,5,7,5,4016016,4016016,1,1,8,8,1,120,4,3,2,4,3,0,2,280,6,0,320,600,0,5,1,4,600,600,0,1200,0,0,2,1,2,1,4,4,7,0,3,5,4016016,2,2,480,3,3,2,0,172,0,0,0,0,3,0,4,4040100,3,155000,0,2572,34698378240
90,80,5,0,11104,1,0,3,0,4,0,17,2,2,0,7,6,6,3876961,3876961,1,1,8,8,2,0,3,3,1,3,3,0,2,828,6,0,599,1427,0,4,1,4,1427,0,0,1427,0,1,2,0,4,1,3,7,7,0,3,1,3876961,2,2,516,3,3,2,0,0,0,0,216,0,3,0,5,4032064,8,183000,0,4281,36009213768
91,60,5,0,15295,1,2,3,0,0,0,5,2,2,0,5,7,5,3984016,4008004,1,1,12,12,1,254,4,3,2,4,3,2,2,762,6,0,98,860,0,5,1,4,1212,780,0,1992,1,0,2,1,3,1,4,7,3,2,5,1,3984016,2,2,608,3,3,2,225,32,0,0,0,0,3,0,6,4028049,8,211000,1,3969,43601071104
92,60,5,70,9109,1,3,3,0,4,0,23,5,2,0,5,7,5,3976036,3976036,1,1,12,12,2,0,4,3,2,4,3,4,3,36,2,596,122,754,0,5,1,4,754,786,0,1540,1,0,2,1,3,1,4,6,7,0,3,1,3976036,2,2,495,3,3,2,140,32,0,0,0,0,3,0,10,4036081,8,184000,0,3220,35426480760
93,90,5,64,7018,1,3,0,0,4,0,23,2,2,2,2,5,5,3916441,3916441,1,1,6,6,2,0,3,3,3,0,0,3,4,0,4,0,0,0,0,3,1,4,1535,0,0,1535,0,0,2,0,4,2,3,8,7,0,3,1,3916441,3,2,400,3,3,2,0,0,0,0,0,0,3,0,6,4036081,8,118858,0,1535,28198375200
94,80,5,0,14112,1,0,3,0,0,0,15,2,2,0,7,5,7,3857296,3857296,3,1,13,6,1,86,3,3,2,3,3,0,2,1014,6,0,138,1152,0,3,1,4,1152,0,0,1152,1,0,1,0,3,1,3,6,7,1,2,1,3857296,2,2,484,3,3,2,227,0,0,0,0,0,3,0,4,4040100,8,180500,0,3683,33604762752
95,120,2,80,3523,1,0,3,0,4,0,24,2,2,4,2,8,5,4024036,4028049,1,1,12,12,3,30,4,3,2,4,3,4,2,60,6,0,1081,1141,0,5,1,4,1151,0,0,1151,1,0,2,0,2,1,4,5,7,0,3,1,4024036,0,2,484,3,3,2,0,60,0,0,0,0,3,0,2,4028049,6,166000,1,3493,35057401632
96,80,5,88,15312,1,3,3,0,4,0,22,2,2,0,7,6,5,3841600,3841600,3,1,13,13,1,54,3,3,1,3,3,0,1,588,6,0,550,1138,0,5,1,4,1138,0,0,1138,0,1,1,0,3,1,3,6,7,1,5,1,3841600,2,2,480,3,3,2,0,0,0,0,140,0,3,0,3,4036081,0,148000,0,3414,33191424000
97,20,5,74,7450,1,0,3,0,4,0,15,2,2,0,2,5,5,3825936,3825936,3,1,13,13,2,0,3,3,1,3,3,4,5,438,3,206,250,894,0,4,1,4,1074,0,0,1074,0,0,1,0,2,1,4,6,2,1,2,5,3865156,3,2,396,3,3,2,0,72,0,0,0,0,3,0,1,4028049,8,124000,0,2934,27550831968
98,120,5,60,7313,1,3,3,0,4,0,19,2,2,4,2,9,5,4020025,4020025,3,1,8,8,1,246,5,3,2,5,3,4,2,1153,6,0,408,1561,0,5,1,4,1561,0,0,1561,1,0,2,0,2,1,5,6,7,1,2,1,4020025,0,2,556,3,3,2,203,47,0,0,0,0,3,0,8,4028049,8,277500,0,4933,40232410200
99,60,5,83,10019,1,0,3,0,4,0,18,2,2,0,5,8,5,3980025,3980025,3,1,12,12,1,397,4,3,2,4,3,4,0,527,6,0,815,1342,0,5,1,4,1358,1368,0,2726,0,0,2,1,4,1,4,9,7,1,0,1,3980025,2,3,725,3,3,2,307,169,168,0,0,0,3,0,6,4024036,8,350000,0,5886,77908989375
100,20,5,53,15401,1,0,1,0,1,0,25,2,2,0,2,9,5,4016016,4016016,3,1,12,12,1,296,5,3,2,5,3,1,2,1337,6,0,547,1884,0,5,1,4,1884,0,0,1884,1,0,2,0,2,1,5,7,7,1,2,1,4016016,0,3,670,3,3,2,214,76,0,0,0,0,3,0,9,4032064,8,387000,0,5942,72649729440
101,30,5,58,9098,1,0,3,0,4,0,7,2,2,0,2,4,7,3686400,4008004,1,1,13,13,2,0,3,3,0,3,3,2,0,348,6,0,180,528,0,5,1,4,605,0,0,605,1,0,1,0,2,1,3,5,7,0,3,6,0,1,0,0,0,0,0,0,0,144,0,0,0,3,0,7,4028049,8,86000,1,1661,0
102,20,5,103,16280,1,3,3,0,4,0,27,2,2,0,2,8,9,3904576,4028049,1,1,12,12,2,0,5,5,1,4,5,2,2,1044,5,382,0,1426,0,5,1,4,1671,0,0,1671,1,0,3,0,3,1,5,6,7,1,2,1,3904576,2,2,550,3,3,2,280,90,0,0,0,0,3,0,5,4032064,8,290000,1,4893,38655302400
103,30,1,72,9392,1,3,3,0,0,0,11,2,2,0,2,3,3,3610000,3802500,4,1,0,0,2,0,3,2,1,2,3,4,6,0,6,0,245,245,0,3,0,4,797,0,0,797,0,0,1,0,2,1,3,5,7,0,3,6,0,1,0,0,0,0,0,0,36,94,0,0,0,3,0,9,4036081,8,44000,1,1323,0
104,60,5,71,12209,1,0,3,0,1,0,14,2,2,0,5,6,5,4004001,4008004,1,1,12,12,2,0,3,3,2,5,3,4,0,690,6,0,114,804,0,5,1,4,804,1157,0,1961,1,0,2,1,3,1,4,7,7,1,5,3,4004001,0,2,560,3,3,2,125,192,0,0,0,0,3,0,6,4036081,8,215000,1,3886,40360330080
105,190,5,79,13110,1,0,3,0,0,0,17,6,1,1,2,5,6,3888784,3888784,1,1,9,9,1,144,3,3,1,4,3,4,2,962,6,0,191,1153,0,5,1,4,1193,0,0,1193,1,0,2,0,2,1,3,6,7,0,3,1,3888784,0,2,501,3,3,2,140,153,0,0,0,0,3,0,7,4024036,8,146500,0,3792,35069054112
106,160,2,0,2651,1,3,3,0,2,0,24,2,2,3,5,7,5,4000000,4000000,1,1,8,8,2,0,4,3,2,4,3,4,2,641,6,0,32,673,0,5,1,4,673,709,0,1382,1,0,2,1,3,1,4,6,7,0,3,5,4000000,3,2,490,3,3,2,153,50,0,0,0,0,3,0,4,4024036,8,165000,0,2931,35280000000
107,50,6,60,8520,1,3,3,0,4,0,20,0,2,0,0,6,7,3671056,3802500,1,1,11,11,2,0,3,4,0,3,3,4,5,168,3,546,0,714,1,3,0,4,1664,862,0,2526,0,0,2,0,5,1,4,10,7,1,2,5,3671056,3,1,216,3,3,2,88,15,0,0,0,0,3,0,8,4028049,1,136000,1,4057,7136532864
108,20,5,0,39384,1,0,2,0,1,2,15,2,2,0,2,6,6,3829849,3829849,1,1,13,13,3,902,3,3,1,4,3,1,0,1110,6,0,595,1705,0,5,1,4,1390,0,0,1390,1,0,1,1,1,1,5,4,2,2,2,1,3829849,3,2,550,3,3,2,0,189,0,0,0,0,3,0,10,4024036,8,252000,0,4989,37915505100
109,160,5,36,2628,1,3,3,0,4,0,19,2,2,3,5,7,5,4012009,4012009,1,1,12,14,3,106,4,3,2,4,3,4,6,0,6,0,764,764,0,5,1,4,764,862,0,1626,0,0,2,1,2,1,4,6,7,0,3,3,4012009,2,2,474,3,3,2,0,27,0,0,0,0,3,0,6,4040100,8,175500,0,3181,34230460788
110,70,6,57,6406,1,3,3,0,4,0,20,2,2,0,5,5,6,3759721,3802500,1,1,13,13,2,0,3,3,0,3,3,4,0,421,6,0,269,690,0,3,1,0,868,690,0,1558,0,0,1,1,3,1,3,7,7,1,2,5,3759721,3,2,400,3,3,2,0,36,0,0,182,0,3,0,10,4036081,8,150000,1,2974,27069991200
111,20,5,0,12342,1,0,3,0,4,0,15,2,2,0,2,5,5,3841600,3912484,3,1,13,13,2,0,3,3,1,3,3,4,6,0,6,0,978,978,0,3,1,4,1422,0,0,1422,0,0,1,0,3,1,3,6,2,1,5,1,3841600,2,1,286,3,3,2,0,0,36,0,0,0,3,600,8,4028049,8,139900,1,3378,9888278400
112,50,6,52,6240,1,3,3,0,4,0,3,2,2,0,0,5,7,3724900,3968064,1,1,8,8,2,0,3,3,2,3,3,4,6,0,6,0,1078,1078,0,3,1,4,1128,445,0,1573,0,0,2,0,3,1,3,8,7,1,2,5,3724900,3,2,360,3,3,1,0,0,0,0,0,0,3,0,6,4032064,8,162900,1,3729,24137352000
113,20,5,87,10000,1,0,3,0,0,0,15,2,2,0,2,6,6,3849444,3849444,3,1,13,13,1,261,3,3,1,3,3,4,6,0,6,0,1116,1116,0,3,1,4,1116,0,0,1116,0,0,1,1,3,1,3,5,7,0,3,1,3849444,3,2,440,3,3,2,0,0,0,0,385,0,3,0,2,4040100,8,160000,0,3348,30487596480
114,20,5,0,9000,1,3,3,0,0,0,22,2,2,0,2,2,2,3790809,3802500,1,1,13,13,2,0,3,3,3,0,0,3,4,0,4,0,0,0,0,2,0,4,660,0,0,660,0,0,1,0,2,1,2,5,3,0,3,6,0,1,0,0,0,0,0,0,0,100,0,0,0,3,0,6,4036081,8,63900,1,660,0
115,20,5,80,11088,1,3,3,0,4,0,17,2,2,0,2,6,5,3912484,3992004,1,1,6,6,1,144,3,3,2,3,3,4,0,832,6,0,308,1140,0,4,1,4,1707,0,0,1707,0,0,2,0,3,1,3,7,7,1,5,1,3912484,0,2,479,3,3,2,0,0,0,0,0,0,3,0,5,4036081,8,184000,1,3987,33733437048
116,20,5,134,17755,1,3,3,0,4,0,7,2,2,0,2,5,4,3837681,3837681,1,1,6,9,1,132,3,3,1,3,3,4,1,176,6,0,1290,1466,0,3,1,4,1466,0,0,1466,0,0,1,1,3,1,2,6,7,2,2,1,3837681,0,2,528,3,3,2,0,140,0,0,100,0,3,0,11,4024036,8,149900,0,4538,36473320224
117,120,2,0,4765,1,0,3,0,4,0,24,2,2,4,2,9,5,4000000,4000000,3,1,8,8,1,260,4,3,2,4,3,0,2,1027,6,0,587,1614,0,5,1,4,1638,0,0,1638,1,0,2,0,2,1,5,5,7,1,5,1,4000000,0,2,495,3,3,2,230,68,0,0,0,0,3,0,7,4032064,8,300000,0,5164,35640000000
118,190,5,0,10532,1,3,3,0,0,0,4,2,2,0,2,5,3,3841600,3841600,0,3,9,9,3,275,3,3,1,3,3,2,5,988,6,0,0,988,0,4,1,4,1721,0,0,1721,1,0,2,0,3,1,3,7,4,2,5,2,3841600,3,2,626,3,3,2,50,84,0,0,0,0,3,0,12,4032064,8,145000,0,3831,43287148800
119,60,5,65,15426,1,0,3,0,4,0,5,2,2,0,5,6,5,3988009,3988009,1,1,12,12,2,0,3,3,2,4,3,4,2,821,6,0,107,928,0,5,1,4,928,836,0,1764,1,0,2,1,3,1,4,7,7,0,3,1,3988009,2,2,470,3,3,2,276,99,0,0,0,0,3,0,8,4036081,8,231500,0,3995,33738556140
120,30,5,63,13907,1,3,3,0,4,0,7,2,2,0,2,5,6,3763600,3876961,1,1,14,14,2,0,3,3,1,3,3,4,1,290,6,0,706,996,0,5,1,4,996,0,0,996,1,0,1,0,3,1,3,6,7,1,2,6,0,1,0,0,0,0,2,144,0,0,0,0,0,3,0,7,4032064,8,108000,1,3132,0
121,20,5,70,8750,1,3,3,0,4,0,15,2,2,0,2,5,5,3825936,3825936,1,1,3,3,2,0,3,3,1,3,3,4,5,435,1,202,565,1202,0,3,1,4,1202,0,0,1202,0,1,1,0,3,1,3,6,7,0,3,1,3825936,2,1,304,3,3,2,0,35,120,0,0,0,3,0,11,4036081,0,120000,0,3641,10467760896
122,20,5,0,9945,1,0,3,0,4,0,22,2,2,0,2,5,5,3845521,3845521,3,1,13,13,1,57,3,3,1,3,3,4,5,827,6,0,161,988,0,3,1,4,988,0,0,988,1,0,1,0,3,1,3,5,7,0,3,5,3853369,3,2,572,3,3,2,0,0,0,0,0,0,3,0,10,4028049,8,128500,0,2964,39674287224
123,30,6,56,8960,1,3,3,0,4,0,20,0,2,0,2,5,6,3713329,3802500,1,1,14,14,2,0,3,3,1,3,3,4,6,0,6,0,1008,1008,0,4,1,0,1028,0,0,1028,0,0,1,0,2,1,3,5,7,1,2,5,3713329,3,2,360,3,3,2,0,0,130,0,0,0,3,0,3,4040100,8,115000,1,3044,24062371920
124,50,6,50,3500,1,3,3,0,4,0,20,2,2,0,0,5,7,3790809,3802500,1,1,0,0,2,0,3,3,1,3,3,4,3,312,6,0,408,720,0,3,1,4,720,564,0,1284,0,0,1,1,2,1,3,5,7,0,3,5,3794704,3,1,240,3,3,2,0,35,0,0,0,0,3,0,4,4036081,8,110000,1,2759,8196560640
125,60,5,0,24572,1,0,3,0,1,0,27,2,2,0,5,9,3,3908529,3908529,4,1,13,13,1,1050,4,4,1,4,3,4,2,410,6,0,584,994,0,3,1,4,1599,1345,0,2944,0,0,2,2,3,1,4,9,7,1,2,1,3908529,2,3,864,3,3,2,140,70,16,0,0,0,3,0,6,4032064,8,150000,0,5142,91178164512
126,60,5,74,9056,1,0,3,0,4,0,8,2,2,0,5,8,5,4016016,4016016,1,1,12,12,2,0,4,3,2,5,4,0,6,0,6,0,707,707,0,5,1,4,707,707,0,1414,0,0,2,1,3,1,4,6,7,1,2,1,4016016,0,2,403,3,3,2,100,35,0,0,0,0,3,0,10,4024036,8,178000,0,2963,29132180064
127,70,5,70,12320,1,0,1,0,4,0,6,2,2,0,5,7,7,3732624,3960100,1,1,13,13,2,0,3,3,0,3,3,4,6,0,6,0,637,637,0,5,1,4,959,650,0,1609,0,0,1,1,3,1,4,8,7,2,2,0,3853369,3,3,579,3,3,2,0,0,0,0,104,0,3,0,5,4024036,8,199500,1,2883,60239717577
128,60,5,60,8238,1,0,3,0,4,0,8,2,2,0,5,6,5,3988009,3992004,1,1,12,12,2,0,3,3,2,3,3,4,2,700,6,0,113,813,0,5,1,4,813,712,0,1525,1,0,2,1,3,1,3,6,7,1,5,1,3988009,0,2,400,3,3,2,421,72,0,0,0,0,3,0,5,4024036,8,183500,1,3644,28713664800
129,80,6,75,6000,1,3,3,0,4,0,11,2,2,0,7,5,5,3869089,3869089,3,1,6,9,2,0,2,3,1,4,3,2,5,257,6,0,367,624,0,5,1,4,1092,564,0,1656,0,0,1,1,3,1,3,7,4,1,4,1,3869089,3,1,288,3,3,2,0,180,0,0,100,0,3,0,7,4032064,8,126000,0,3084,10028678688
130,120,5,24,2529,1,3,3,0,4,0,16,2,2,3,2,7,6,3908529,3908529,1,1,9,2,2,0,3,3,1,4,3,4,0,378,6,0,677,1055,0,2,1,4,1055,0,0,1055,0,0,2,0,2,1,3,4,7,0,3,1,3908529,3,2,440,3,3,2,0,38,0,0,0,0,3,0,9,4032064,8,148500,0,3203,30955549680
131,60,5,60,10800,1,3,3,0,4,0,20,2,2,0,5,5,7,3759721,4024036,1,1,12,12,2,0,3,4,0,3,3,4,6,0,6,0,676,676,0,5,1,4,676,676,0,1352,0,1,2,0,4,1,4,7,7,0,3,5,3759721,3,2,720,3,3,2,187,0,128,0,0,0,3,0,8,4036081,8,149000,1,2891,48725984160
132,160,5,24,2349,1,3,3,0,4,0,16,2,2,3,5,6,5,3908529,3908529,1,1,9,2,2,0,3,3,1,4,3,4,0,389,6,0,466,855,0,3,1,4,855,601,0,1456,0,0,2,1,3,1,3,6,7,1,5,1,3908529,3,2,440,3,3,2,0,28,0,0,0,0,3,0,5,4036081,8,137900,0,3194,30955549680
133,120,5,32,10846,1,0,3,0,1,0,27,2,2,4,2,8,5,3972049,3972049,1,1,3,3,2,0,4,3,2,4,3,1,2,1619,6,0,100,1719,0,5,1,4,1719,0,0,1719,2,0,1,1,1,1,4,6,7,2,2,1,3972049,0,2,473,3,3,2,122,30,0,0,0,0,3,0,5,4032064,2,324000,0,5309,33818025186
134,30,5,67,5604,1,3,3,0,4,0,7,2,2,0,2,5,6,3705625,3802500,1,1,11,11,2,0,3,3,1,3,3,4,5,468,6,0,396,864,0,3,0,0,864,0,0,864,1,0,1,0,2,1,3,5,7,0,3,6,0,1,0,0,0,0,2,0,0,96,0,0,0,3,0,4,4032064,8,98000,1,2592,0
135,160,6,21,1680,1,3,3,0,4,0,2,2,2,3,5,6,5,3892729,3892729,1,1,6,6,1,359,3,3,1,3,3,4,3,458,6,0,25,483,0,3,1,4,483,504,0,987,0,1,1,1,2,1,3,5,7,0,3,5,3892729,3,1,264,3,3,2,52,0,0,0,0,0,3,0,2,4032064,8,103400,0,2005,9249124104
136,50,5,54,6342,1,3,3,0,4,0,22,1,2,0,0,5,8,3515625,3984016,1,1,12,12,2,0,3,4,1,3,3,4,6,0,6,0,780,780,0,4,0,4,780,240,0,1020,0,0,1,0,2,1,3,6,7,0,3,6,0,1,0,0,0,0,0,0,0,176,0,0,0,3,0,5,4040100,8,94000,1,2580,0
137,120,5,34,4590,1,3,3,0,4,0,19,2,2,3,2,8,5,4024036,4024036,1,1,12,12,3,108,4,3,2,4,4,2,2,24,6,0,1530,1554,0,5,1,4,1554,0,0,1554,0,0,2,0,2,1,4,6,7,1,2,1,4024036,2,2,627,3,3,2,156,73,0,0,0,0,3,0,8,4028049,8,209500,0,4891,45415270296
138,60,5,60,18062,1,0,1,0,1,0,25,2,2,0,5,10,5,4024036,4024036,3,1,5,5,1,662,5,3,2,5,3,1,6,0,6,0,1528,1528,0,5,1,4,1528,1862,0,3390,0,0,3,1,5,1,5,10,7,1,0,3,4024036,0,3,758,3,3,2,204,34,0,0,0,0,3,0,9,4024036,6,545224,0,6684,82355920776
139,70,6,60,12900,1,3,3,0,4,0,20,2,2,0,5,6,8,3655744,4036081,1,1,13,13,2,0,4,4,2,3,3,4,6,0,6,0,780,780,0,5,1,4,780,780,0,1560,0,0,1,1,3,1,4,7,7,0,3,6,0,1,0,0,0,0,0,344,0,0,0,168,0,3,0,5,4040100,8,159900,1,3464,0
140,20,5,140,19138,1,3,3,0,0,0,8,2,2,0,2,4,5,3806401,3806401,1,1,12,12,2,0,3,3,1,3,3,4,3,120,6,0,744,864,0,5,1,4,864,0,0,864,0,0,1,0,2,1,3,4,7,0,3,5,3806401,3,2,400,3,3,2,0,0,0,0,0,0,3,0,6,4040100,8,141000,0,2592,27406087200
141,60,5,0,8658,1,0,3,0,4,0,8,2,2,0,5,6,5,4000000,4000000,1,1,12,12,2,0,3,3,2,4,3,4,0,732,6,0,250,982,0,5,1,4,1008,881,0,1889,0,0,2,1,3,1,3,9,7,1,5,1,4000000,0,2,431,3,3,2,0,0,0,0,0,0,3,0,4,4024036,8,215000,0,3853,31032000000
142,20,5,0,6897,1,0,3,0,0,0,22,2,2,0,2,5,8,3849444,4040100,1,1,6,6,2,0,3,4,1,3,3,4,0,659,6,0,381,1040,0,5,1,4,1040,0,0,1040,1,0,1,1,3,1,3,6,7,0,3,5,3849444,3,1,260,3,3,2,0,104,0,0,0,0,3,0,4,4040100,8,127000,1,3224,9007698960
143,20,5,75,9525,1,3,3,0,4,0,7,2,2,0,2,5,7,3818116,3992004,1,1,14,14,2,0,3,3,1,3,3,0,1,954,6,0,218,1172,0,3,1,4,1172,0,0,1172,1,0,1,0,3,1,3,5,7,0,3,1,3818116,0,1,366,3,3,2,240,0,0,0,0,0,3,0,6,4040100,8,128000,1,3756,12576874104
144,20,2,57,12853,1,0,3,0,4,0,24,2,2,0,2,8,5,4040100,4040100,1,1,5,5,2,0,4,3,2,5,1,4,2,1032,6,0,610,1642,0,5,1,4,1418,0,0,1418,1,0,1,1,1,1,4,6,7,1,2,1,4040100,2,3,852,3,3,2,160,192,0,224,0,0,3,0,4,4040100,6,267916,0,5054,92938460400
145,50,6,52,6240,1,3,3,0,4,0,3,2,2,0,0,6,6,3728761,3802500,1,1,13,13,2,0,3,3,0,3,2,4,3,425,6,0,459,884,0,3,1,0,959,408,0,1367,0,0,1,0,3,1,3,6,7,1,2,5,3912484,3,1,560,3,3,2,0,0,0,0,120,0,3,0,11,4028049,8,127500,1,3135,19718919360
